latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
10.441,-13.106,323.9,3.4,1.7,2017-05-07,13:45,A,66,6.0NRT,287.2,52.6
10.461,-13.077,334.6,3.4,1.7,2017-05-07,13:45,A,84,6.0NRT,287.4,132.6
10.457,-13.084,350,3.4,1.7,2017-05-07,13:45,A,95,6.0NRT,287.9,292
31.047,49.393,305.7,2.4,1.5,2017-05-07,18:20,T,65,6.0NRT,295.7,15.7
30.607,47.332,322.1,3.4,1.7,2017-05-07,18:20,T,100,6.0NRT,296,100.6
30.599,47.298,308,3.4,1.7,2017-05-07,18:20,T,73,6.0NRT,295.8,32.6
30.69,47.342,308.8,3.4,1.7,2017-05-07,18:20,T,76,6.0NRT,295.9,36.1
30.683,47.308,309.2,3.4,1.7,2017-05-07,18:20,T,77,6.0NRT,296.1,38.8
30.686,47.337,312.2,3.4,1.7,2017-05-07,18:20,T,84,6.0NRT,296,51.4
30.761,47.313,310.4,3.4,1.7,2017-05-07,18:20,T,80,6.0NRT,295.2,47.9
30.765,47.343,305.4,3.3,1.7,2017-05-07,18:20,T,64,6.0NRT,294.9,27.9
30.757,47.31,308.9,3.4,1.7,2017-05-07,18:20,T,76,6.0NRT,295,42.3
31.007,48.142,320.8,2.9,1.6,2017-05-07,18:20,T,100,6.0NRT,294.8,82.8
31.001,48.112,307.3,2.9,1.6,2017-05-07,18:20,T,71,6.0NRT,294.1,31.2
31.213,48.96,308.1,2.5,1.5,2017-05-07,18:20,T,73,6.0NRT,295.2,24
31.207,48.934,307.7,2.5,1.5,2017-05-07,18:20,T,72,6.0NRT,295.1,23.5
31.206,48.956,308.3,2.5,1.5,2017-05-07,18:20,T,57,6.0NRT,295.4,22
30.889,47.334,307.5,3.3,1.7,2017-05-07,18:20,T,72,6.0NRT,295,36.8
31.064,47.622,307.5,3.1,1.7,2017-05-07,18:20,T,72,6.0NRT,294.9,32.4
31.078,47.618,322.4,3.1,1.7,2017-05-07,18:20,T,100,6.0NRT,295.8,96.1
31.02,47.287,321.8,3.3,1.7,2017-05-07,18:20,T,100,6.0NRT,296.2,99.1
31.035,47.283,319.4,3.3,1.7,2017-05-07,18:20,T,98,6.0NRT,295.9,86.8
31.027,47.249,306.7,3.3,1.7,2017-05-07,18:20,T,69,6.0NRT,295.4,29.4
31.031,47.278,334.1,3.3,1.7,2017-05-07,18:20,T,100,6.0NRT,296.4,184.8
31.435,47.821,306.8,3,1.6,2017-05-07,18:20,T,69,6.0NRT,295,28.7
31.435,47.816,305.1,3,1.6,2017-05-07,18:20,T,63,6.0NRT,294.8,23.3
31.673,47.423,311.4,3.1,1.7,2017-05-07,18:20,T,82,6.0NRT,295.9,44.5
32.357,47.699,314.2,2.9,1.6,2017-05-07,18:20,T,89,6.0NRT,296.1,47.9
32.345,47.697,311,2.9,1.6,2017-05-07,18:20,T,82,6.0NRT,296.3,37.1
33.691,46.208,301.2,3.3,1.7,2017-05-07,18:20,T,39,6.0NRT,284.8,35
34.852,44.011,302.3,4.3,1.9,2017-05-07,18:20,T,48,6.0NRT,290.3,39.1
34.855,44.005,300.7,4.3,1.9,2017-05-07,18:20,T,32,6.0NRT,290.4,32.4
35.621,44,307.3,4.1,1.9,2017-05-07,18:20,T,71,6.0NRT,288.7,63.9
35.626,43.994,306,4.1,1.9,2017-05-07,18:20,T,66,6.0NRT,288.6,58.1
35.728,44.049,305.2,4,1.9,2017-05-07,18:20,T,63,6.0NRT,290,52.3
35.685,43.877,309.5,4.1,1.9,2017-05-07,18:20,T,77,6.0NRT,287.9,76.8
35.733,44.04,306.5,4,1.9,2017-05-07,18:20,T,68,6.0NRT,289.9,58.1
35.689,43.869,309.9,4.1,1.9,2017-05-07,18:20,T,79,6.0NRT,287.6,80.2
25.902,51.552,309.8,2.2,1.4,2017-05-07,18:15,T,64,6.0NRT,289.9,24.3
30.299,50.736,301.7,2,1.4,2017-05-07,18:20,T,43,6.0NRT,288.1,12.2
30.394,50.616,302.5,2.1,1.4,2017-05-07,18:20,T,49,6.0NRT,291.9,9.8
30.388,49.862,303.8,2.3,1.5,2017-05-07,18:20,T,57,6.0NRT,278.1,24
30.385,49.858,304.4,2.3,1.5,2017-05-07,18:20,T,60,6.0NRT,278.5,24.9
30.572,49.92,305.7,2.3,1.5,2017-05-07,18:20,T,65,6.0NRT,294.9,13.6
30.724,49.818,306.7,2.3,1.5,2017-05-07,18:20,T,69,6.0NRT,296.6,14.8
30.27,47.351,314.4,3.4,1.7,2017-05-07,18:20,T,89,6.0NRT,293.4,66.5
30.285,47.347,303.6,3.4,1.7,2017-05-07,18:20,T,56,6.0NRT,293.5,21.5
30.288,47.376,303.7,3.4,1.7,2017-05-07,18:20,T,32,6.0NRT,293.7,20.5
30.28,47.342,308.1,3.4,1.7,2017-05-07,18:20,T,74,6.0NRT,293.6,37.1
30.481,47.597,305.4,3.3,1.7,2017-05-07,18:20,T,64,6.0NRT,295.3,26.6
30.495,47.306,307.9,3.4,1.7,2017-05-07,18:20,T,73,6.0NRT,295.1,37.6
30.49,47.301,306.9,3.4,1.7,2017-05-07,18:20,T,70,6.0NRT,295.1,34
30.755,48.266,307.6,2.9,1.6,2017-05-07,18:20,T,72,6.0NRT,294.8,28.7
30.928,48.866,306.7,2.6,1.6,2017-05-07,18:20,T,69,6.0NRT,295,23.4
30.612,47.335,320.9,3.4,1.7,2017-05-07,18:20,T,100,6.0NRT,295.9,92.7
30.604,47.301,313.5,3.4,1.7,2017-05-07,18:20,T,87,6.0NRT,296,55.1
30.919,48.864,309.9,2.6,1.6,2017-05-07,18:20,T,79,6.0NRT,295,32.6
8.478,30.659,321.9,2.6,1.6,2017-05-07,19:50,T,100,6.0NRT,291.7,75.9
8.474,30.636,319.1,2.6,1.6,2017-05-07,19:50,T,98,6.0NRT,291.6,65.7
9.05,30.149,312,2.8,1.6,2017-05-07,19:50,T,84,6.0NRT,292.4,42.5
9.135,30.28,308.5,2.7,1.6,2017-05-07,19:50,T,75,6.0NRT,292.5,29.6
9.149,30.278,309.7,2.7,1.6,2017-05-07,19:50,T,78,6.0NRT,292.6,32.7
12.665,34.729,323.1,1.2,1.1,2017-05-07,19:50,T,100,6.0NRT,298.3,20.6
14.144,34.823,311.1,1.1,1,2017-05-07,19:55,T,82,6.0NRT,298,8.4
15.109,35.805,318.7,1,1,2017-05-07,19:55,T,97,6.0NRT,297.4,13.9
15.107,35.796,311.5,1,1,2017-05-07,19:55,T,82,6.0NRT,297.2,7.7
25.691,32.577,322.9,1.1,1,2017-05-07,19:55,T,100,6.0NRT,298,19.6
25.689,32.566,316.3,1.1,1,2017-05-07,19:55,T,93,6.0NRT,298.4,12.9
28.918,31.011,304,1.1,1.1,2017-05-07,19:55,T,58,6.0NRT,293.5,6.5
29.653,28.364,302.2,1.5,1.2,2017-05-07,19:55,T,47,6.0NRT,291.1,8.8
29.656,28.357,306.2,1.5,1.2,2017-05-07,19:55,T,67,6.0NRT,291.2,13.8
30.532,26.089,304,2,1.4,2017-05-07,19:55,T,58,6.0NRT,290.6,14.8
30.535,26.083,303,2,1.4,2017-05-07,19:55,T,53,6.0NRT,290.5,14.3
34.69,37.7,304.4,1.7,1.3,2017-05-07,20:00,T,60,6.0NRT,285.5,18
34.877,38.004,311.5,1.8,1.3,2017-05-07,20:00,T,83,6.0NRT,283,31.6
34.875,37.984,322.3,1.8,1.3,2017-05-07,20:00,T,100,6.0NRT,283,53.6
35.637,44.004,300.9,4.5,1.9,2017-05-07,20:00,T,35,6.0NRT,287.6,42.9
35.683,43.853,304.4,4.4,1.9,2017-05-07,20:00,T,60,6.0NRT,287,57.9
35.687,43.894,302.3,4.4,1.9,2017-05-07,20:00,T,48,6.0NRT,286.6,50.9
35.685,43.845,300.8,4.4,1.9,2017-05-07,20:00,T,34,6.0NRT,287.1,42.2
35.728,44.039,300.6,4.5,2,2017-05-07,20:00,T,31,6.0NRT,288.8,43.9
35.728,44.034,300.3,4.5,2,2017-05-07,20:00,T,21,6.0NRT,288.6,41.3
26.576,12.21,306.9,1.2,1.1,2017-05-07,21:35,T,70,6.0NRT,295.5,8.7
27.762,9.195,309.3,1,1,2017-05-07,21:35,T,77,6.0NRT,292,8.4
28.905,19.757,303.2,4.2,1.9,2017-05-07,21:35,T,54,6.0NRT,290.6,46.5
28.908,19.749,301.2,4.2,1.9,2017-05-07,21:35,T,38,6.0NRT,290.5,41.3
28.082,9.785,304.8,1,1,2017-05-07,21:35,T,62,6.0NRT,294.7,5.5
28.735,9.787,314.8,1,1,2017-05-07,21:35,T,90,6.0NRT,291.9,13.7
28.615,7.706,301.9,1,1,2017-05-07,21:35,T,27,6.0NRT,286.7,3.6
28.685,7.194,306.9,1,1,2017-05-07,21:35,T,70,6.0NRT,286.6,7.9
31.191,6.79,302.8,1,1,2017-05-07,21:35,T,40,6.0NRT,288.3,5.7
31.332,6.037,306.6,1.1,1,2017-05-07,21:35,T,69,6.0NRT,292.6,7.8
31.588,5.962,314.5,1.1,1,2017-05-07,21:35,T,89,6.0NRT,290.2,15.1
31.586,5.951,323.5,1.1,1,2017-05-07,21:35,T,100,6.0NRT,292,24.2
31.628,5.976,305,1.1,1,2017-05-07,21:35,T,62,6.0NRT,290.7,7.2
31.66,6.061,313.6,1.1,1,2017-05-07,21:35,T,87,6.0NRT,291.7,13.1
31.659,6.05,305.3,1.1,1,2017-05-07,21:35,T,64,6.0NRT,291.3,6.7
31.694,5.806,302.4,1.1,1,2017-05-07,21:35,T,49,6.0NRT,289.9,6
31.863,6.175,308.9,1.1,1,2017-05-07,21:35,T,76,6.0NRT,272.7,12
31.861,6.164,318.3,1.1,1,2017-05-07,21:35,T,97,6.0NRT,273.6,20.1
31.832,5.976,307.6,1.1,1,2017-05-07,21:35,T,72,6.0NRT,274.3,10.9
34.865,44.024,303.8,1.7,1.3,2017-05-07,22:35,A,41,6.0NRT,290.8,11.7
34.863,44.043,311.3,1.7,1.3,2017-05-07,22:35,A,82,6.0NRT,291.1,22.8
34.868,44.036,311.2,1.7,1.3,2017-05-07,22:35,A,82,6.0NRT,291,22.2
34.856,44.035,304.6,1.7,1.3,2017-05-07,22:35,A,61,6.0NRT,291.2,12.9
33.695,46.228,301.1,1.3,1.1,2017-05-07,22:35,A,25,6.0NRT,282,9.1
32.432,51.316,300,1.1,1,2017-05-07,22:35,A,11,6.0NRT,283.7,6.6
33.028,46.017,317.7,1.3,1.1,2017-05-07,22:35,A,80,6.0NRT,286.2,26
32.239,51.423,300.2,1.1,1,2017-05-07,22:35,A,22,6.0NRT,284.6,7.1
32.238,51.434,318.8,1.1,1,2017-05-07,22:35,A,97,6.0NRT,284.6,21.7
32.166,49.064,302.5,1,1,2017-05-07,22:35,A,50,6.0NRT,289.1,3.8
32.164,49.074,301.7,1,1,2017-05-07,22:35,A,44,6.0NRT,290.1,3.4
31.682,47.434,318,1.1,1,2017-05-07,22:35,A,96,6.0NRT,294.9,15.3
31.68,47.445,313.9,1.1,1,2017-05-07,22:35,A,88,6.0NRT,294.6,11.4
31.661,47.522,305.2,1.1,1,2017-05-07,22:35,A,63,6.0NRT,295,4.9
31.322,49.282,311.1,1,1,2017-05-07,22:35,A,82,6.0NRT,294.4,9
31.405,48.646,307.8,1,1,2017-05-07,22:35,A,73,6.0NRT,295.4,5.9
31.314,48.772,315.5,1,1,2017-05-07,22:35,A,91,6.0NRT,295.4,11.3
31.435,47.839,319.4,1,1,2017-05-07,22:35,A,98,6.0NRT,295.3,16.4
31.305,48.77,306,1,1,2017-05-07,22:35,A,66,6.0NRT,295.2,4.4
31.283,48.734,323.5,1,1,2017-05-07,22:35,A,100,6.0NRT,295.5,19.4
31.141,49.319,306.2,1,1,2017-05-07,22:35,A,67,6.0NRT,294.4,5.4
31.277,48.112,305.9,1,1,2017-05-07,22:35,A,66,6.0NRT,294,5.5
31.275,48.123,312.6,1,1,2017-05-07,22:35,A,85,6.0NRT,294.3,10.3
30.903,49.675,318.1,1,1,2017-05-07,22:35,A,96,6.0NRT,296,14.2
30.902,49.686,310.6,1,1,2017-05-07,22:35,A,80,6.0NRT,295.7,7.9
31.358,45.962,306.9,1.2,1.1,2017-05-07,22:35,A,56,6.0NRT,294.3,9.8
30.923,48.864,316.6,1,1,2017-05-07,22:35,A,93,6.0NRT,295.4,13.4
30.921,48.874,307.1,1,1,2017-05-07,22:35,A,70,6.0NRT,294.6,6.1
31.086,47.629,357.5,1,1,2017-05-07,22:35,A,100,6.0NRT,297.4,83.1
31.084,47.64,309,1,1,2017-05-07,22:35,A,54,6.0NRT,294.1,7.1
31.007,48.141,347.7,1,1,2017-05-07,22:35,A,100,6.0NRT,297.2,57.4
31.005,48.152,313.1,1,1,2017-05-07,22:35,A,86,6.0NRT,294.7,10.1
31.069,47.615,312.1,1,1,2017-05-07,22:35,A,52,6.0NRT,294.7,9.2
31.068,47.626,312,1,1,2017-05-07,22:35,A,54,6.0NRT,294.5,9.1
31.06,47.619,323.2,1,1,2017-05-07,22:35,A,100,6.0NRT,294.4,21.4
30.723,49.83,311.8,1,1,2017-05-07,22:35,A,83,6.0NRT,296.7,8.7
31.031,47.276,322.1,1.1,1,2017-05-07,22:35,A,100,6.0NRT,295.9,18.5
31.029,47.288,365.6,1.1,1,2017-05-07,22:35,A,100,6.0NRT,300.3,109.7
31.02,47.286,307.9,1.1,1,2017-05-07,22:35,A,70,6.0NRT,295.2,5.6
30.887,47.329,317.4,1.1,1,2017-05-07,22:35,A,95,6.0NRT,295.4,14.9
30.886,47.34,317.3,1.1,1,2017-05-07,22:35,A,95,6.0NRT,295.2,14.9
30.757,48.281,324.8,1,1,2017-05-07,22:35,A,100,6.0NRT,295.8,21.3
30.755,48.292,302.8,1,1,2017-05-07,22:35,A,37,6.0NRT,291.8,3.3
30.831,47.331,311.9,1.1,1,2017-05-07,22:35,A,84,6.0NRT,295.3,9.8
30.824,47.334,309.9,1.1,1,2017-05-07,22:35,A,78,6.0NRT,295.2,8.8
30.305,50.732,306.5,1.1,1,2017-05-07,22:35,A,68,6.0NRT,290.9,8
30.768,47.324,323.1,1.1,1,2017-05-07,22:35,A,100,6.0NRT,296.1,20.6
30.767,47.335,324.9,1.1,1,2017-05-07,22:35,A,100,6.0NRT,296.4,22.7
30.395,49.863,328.9,1,1,2017-05-07,22:35,A,100,6.0NRT,297.3,26.3
30.457,49.082,308.9,1,1,2017-05-07,22:35,A,76,6.0NRT,295.8,6.2
30.694,47.328,314.2,1.1,1,2017-05-07,22:35,A,89,6.0NRT,296.6,10.6
30.693,47.339,312.2,1.1,1,2017-05-07,22:35,A,84,6.0NRT,296.5,8.9
30.294,50.096,309,1,1,2017-05-07,22:35,A,76,6.0NRT,295.2,7.2
30.685,47.327,319.2,1.1,1,2017-05-07,22:35,A,98,6.0NRT,296.8,15.5
30.684,47.337,316.9,1.1,1,2017-05-07,22:35,A,94,6.0NRT,296.5,13.1
30.614,47.319,308.4,1.1,1,2017-05-07,22:35,A,72,6.0NRT,296.7,4.9
30.612,47.33,363.2,1.1,1,2017-05-07,22:35,A,100,6.0NRT,300.9,99.5
30.611,47.34,314.5,1.1,1,2017-05-07,22:35,A,89,6.0NRT,297.4,9.9
30.568,47.311,315.6,1.1,1,2017-05-07,22:35,A,91,6.0NRT,295.8,12
30.566,47.321,320.2,1.1,1,2017-05-07,22:35,A,100,6.0NRT,296.4,16.2
30.565,47.332,325.2,1.1,1,2017-05-07,22:35,A,100,6.0NRT,297,22
30.569,47.102,311.5,1.1,1,2017-05-07,22:35,A,82,6.0NRT,295.3,9.3
30.567,47.113,307.4,1.1,1,2017-05-07,22:35,A,70,6.0NRT,295.3,6.1
30.042,50.637,306.3,1.1,1,2017-05-07,22:35,A,68,6.0NRT,295.7,5.5
30.483,47.6,307,1,1,2017-05-07,22:35,A,17,6.0NRT,295.9,5.4
30.482,47.611,307.2,1,1,2017-05-07,22:35,A,40,6.0NRT,294,5.4
30.503,47.316,317.1,1.1,1,2017-05-07,22:35,A,94,6.0NRT,297.1,13.4
29.997,50.74,307,1.1,1,2017-05-07,22:35,A,70,6.0NRT,294.5,6.7
30.494,47.314,320.3,1.1,1,2017-05-07,22:35,A,100,6.0NRT,296.9,16.9
30.492,47.325,309.7,1.1,1,2017-05-07,22:35,A,77,6.0NRT,296.5,7.3
30.426,47.612,311,1,1,2017-05-07,22:35,A,81,6.0NRT,296,8.6
30.419,47.604,306.8,1,1,2017-05-07,22:35,A,68,6.0NRT,295.4,6.3
30.418,47.615,309.8,1,1,2017-05-07,22:35,A,72,6.0NRT,295.9,8.6
30.315,47.348,311.3,1.1,1,2017-05-07,22:35,A,82,6.0NRT,295.5,9
30.354,46.836,307.6,1.1,1,2017-05-07,22:35,A,72,6.0NRT,295.9,6.5
30.284,47.365,323.7,1.1,1,2017-05-07,22:35,A,100,6.0NRT,296.3,20.8
30.275,47.364,324.9,1.1,1,2017-05-07,22:35,A,100,6.0NRT,295.3,22.2
30.218,47.391,317.6,1,1,2017-05-07,22:35,A,95,6.0NRT,295.1,14.3
30.216,47.402,310.2,1,1,2017-05-07,22:35,A,79,6.0NRT,295.1,7.8
30.207,47.4,307,1,1,2017-05-07,22:35,A,70,6.0NRT,294.6,6.1
30.169,47.41,304.5,1,1,2017-05-07,22:35,A,60,6.0NRT,294.3,4.6
30.168,47.421,310.3,1,1,2017-05-07,22:35,A,80,6.0NRT,295,8.7
31.83,5.965,317.8,1.1,1,2017-05-07,21:35,T,96,6.0NRT,280.1,19.4
32.138,6.467,309.5,1,1,2017-05-07,21:35,T,77,6.0NRT,294.1,9.8
-7.668,14.655,305,1.1,1.1,2017-05-07,21:25,T,63,6.0NRT,291.6,7.3
-7.848,12.11,332,1.6,1.3,2017-05-07,21:25,T,100,6.0NRT,293.1,61.1
-7.847,12.118,319.2,1.6,1.2,2017-05-07,21:25,T,98,6.0NRT,293,31.4
-7.849,12.103,322.6,1.6,1.3,2017-05-07,21:25,T,100,6.0NRT,292.9,38.7
-6.323,11.269,306.4,1.8,1.3,2017-05-07,21:25,T,45,6.0NRT,292.2,12.7
-6.072,11.36,309.3,1.7,1.3,2017-05-07,21:25,T,66,6.0NRT,292,16.3
-5.675,11.928,312.5,1.5,1.2,2017-05-07,21:25,T,79,6.0NRT,285.1,20.2
-5.674,11.922,309.7,1.5,1.2,2017-05-07,21:25,T,67,6.0NRT,284.2,16.2
-0.484,15.436,316.9,1,1,2017-05-07,21:25,T,94,6.0NRT,291.9,14.1
3.467,5.548,311.7,3.4,1.7,2017-05-07,21:30,T,76,6.0NRT,282.5,68.7
3.462,5.542,306.4,3.4,1.7,2017-05-07,21:30,T,45,6.0NRT,283.2,45.8
3.991,7.288,310.1,2.5,1.5,2017-05-07,21:30,T,69,6.0NRT,290.6,27.4
4.147,7.968,305.3,2.2,1.4,2017-05-07,21:30,T,25,6.0NRT,291,12
5.387,6.652,300.3,2.6,1.6,2017-05-07,21:30,T,24,6.0NRT,286,12
5.661,6.513,301.7,2.6,1.6,2017-05-07,21:30,T,44,6.0NRT,286.2,16.8
5.68,6.364,302.6,2.7,1.6,2017-05-07,21:30,T,45,6.0NRT,279,26.6
5.359,4.336,306.3,4,1.9,2017-05-07,21:30,T,44,6.0NRT,289.1,39.1
5.684,6.358,306.1,2.7,1.6,2017-05-07,21:30,T,43,6.0NRT,280.1,33.3
5.364,4.33,305.4,4,1.9,2017-05-07,21:30,T,28,6.0NRT,289,35.6
9.63,11.959,310,1,1,2017-05-07,21:30,T,79,6.0NRT,294,7.6
9.628,11.95,317.6,1,1,2017-05-07,21:30,T,95,6.0NRT,294,13.8
9.957,13.732,302.2,1,1,2017-05-07,21:30,T,32,6.0NRT,278.5,4.3
11.965,15.084,310.4,1.2,1.1,2017-05-07,21:30,T,74,6.0NRT,296.2,9
36.792,7.68,307.6,1,1,2017-05-07,21:40,T,72,6.0NRT,286.3,10.6
35.815,-0.277,300,1.9,1.3,2017-05-07,21:40,T,8,6.0NRT,287.9,12.2
11.34,-14.621,308.4,1.2,1.1,2017-05-07,23:10,T,74,6.0NRT,275,11.2
11.374,-14.594,302.4,1.2,1.1,2017-05-07,23:10,T,49,6.0NRT,275.5,5.8
11.418,-14.585,303.2,1.2,1.1,2017-05-07,23:10,T,54,6.0NRT,277.1,6.5
11.477,-14.649,302.4,1.2,1.1,2017-05-07,23:10,T,49,6.0NRT,280.8,4.9
12.832,-13.585,313.4,1,1,2017-05-07,23:10,T,85,6.0NRT,289.3,9.2
13.026,-14.146,307.3,1.1,1,2017-05-07,23:10,T,58,6.0NRT,293.9,4.9
13.024,-14.156,310.1,1.1,1,2017-05-07,23:10,T,72,6.0NRT,293.5,7
13.032,-14.154,311.1,1.1,1,2017-05-07,23:10,T,75,6.0NRT,294.2,7.7
13.739,-10.131,310.3,1.2,1.1,2017-05-07,23:10,T,69,6.0NRT,298.7,5.5
13.158,-14.24,312.7,1.1,1,2017-05-07,23:10,T,81,6.0NRT,295.7,8.4
13.157,-14.25,311.1,1.1,1,2017-05-07,23:10,T,76,6.0NRT,295.6,7.1
13.75,-10.122,312.2,1.2,1.1,2017-05-07,23:10,T,77,6.0NRT,298.4,7.5
13.163,-14.565,311,1.1,1.1,2017-05-07,23:10,T,75,6.0NRT,296.2,7.6
13.176,-14.547,308.6,1.1,1.1,2017-05-07,23:10,T,65,6.0NRT,296.4,5.9
13.496,-12.815,316.1,1,1,2017-05-07,23:10,T,88,6.0NRT,296,8.2
13.495,-12.824,318.4,1,1,2017-05-07,23:10,T,95,6.0NRT,296.1,10.4
13.504,-12.832,314.4,1,1,2017-05-07,23:10,T,54,6.0NRT,294.4,6.7
13.516,-12.806,323.1,1,1,2017-05-07,23:10,T,100,6.0NRT,296.4,15
13.523,-12.825,314.4,1,1,2017-05-07,23:10,T,43,6.0NRT,296.2,6.5
13.521,-12.834,315.5,1,1,2017-05-07,23:10,T,76,6.0NRT,296,7.9
35.728,44.04,316.2,1.8,1.3,2017-05-07,22:35,A,93,6.0NRT,289.4,36
35.726,44.06,302.1,1.8,1.3,2017-05-07,22:35,A,47,6.0NRT,289.1,12.7
35.684,43.872,319.3,1.8,1.3,2017-05-07,22:35,A,98,6.0NRT,288.4,43.2
35.682,43.892,313.1,1.8,1.3,2017-05-07,22:35,A,86,6.0NRT,288.1,30.5
35.689,43.867,307.4,1.8,1.3,2017-05-07,22:35,A,71,6.0NRT,288.1,21.4
35.687,43.888,320.3,1.8,1.3,2017-05-07,22:35,A,100,6.0NRT,289,46.6
35.628,44,303.7,1.8,1.3,2017-05-07,22:35,A,57,6.0NRT,288.2,16.1
35.627,44.02,312,1.8,1.3,2017-05-07,22:35,A,84,6.0NRT,289,28.6
34.891,43.87,308.3,1.8,1.3,2017-05-07,22:35,A,74,6.0NRT,291.2,20
